,Unnamed: 0,billing_entity,model,one_month,set_no,test_actual,test_mape,test_predicted,third_month,train_mape,two_month,val_mape
688,688.0,Adventist Medical Center - Hanford and Selma,Holt Winter's,7.62,6.0,[92854877.86999999 98455494.69       95417141.02999999],5.37,"[99927059.08376506, 97773839.73985356, 102856324.78401077]",7.8,2.35,0.69,0.99
689,689.0,Adventist Medical Center - Hanford and Selma,Holt Winter's,3.08,7.0,[98455494.69       95417141.02999999 95569234.64999999],3.29,"[95420912.97527397, 100967614.32613614, 94632328.39332251]",0.98,2.23,5.82,2.72
690,690.0,Adventist Medical Center - Hanford and Selma,Holt Winter's,8.32,8.0,[95417141.02999999 95569234.64999999 98447979.27      ],4.63,"[103358893.61210684, 96714281.79012649, 102737858.10704897]",4.36,1.98,1.2,3.01
691,691.0,Adventist Medical Center - Hanford and Selma,Holt Winter's,0.6,9.0,[95569234.64999999 98447979.27       90821947.22000003],3.76,"[94991521.97884367, 102677569.7970001, 96626849.03236718]",6.39,2.1,4.3,5.63
692,692.0,Adventist Medical Center - Hanford and Selma,Holt Winter's,4.97,10.0,[98447979.27       90821947.22000003 92582535.83999999],5.18,"[103345406.54007588, 96979565.46456824, 96077602.12216088]",3.78,1.76,6.78,4.13
693,693.0,Adventist Medical Center - Hanford and Selma,Holt Winter's,4.7,11.0,[9.08219472e+07 9.25825358e+07 1.10073070e+08],3.72,"[95091227.02474192, 94767048.84325993, 105566798.79634422]",4.09,1.76,2.36,3.97
694,694.0,Adventist Medical Center - Hanford and Selma,Holt Winter's,1.15,12.0,[9.25825358e+07 1.10073070e+08 1.01409692e+08],4.3,"[93648794.23978576, 104364019.90026882, 94765023.49307983]",6.55,1.91,5.19,2.47
695,695.0,Adventist Medical Center - Hanford and Selma,PROPHET,7.52,1.0,[1.02564046e+08 9.39300853e+07 1.05963791e+08],6.7,"[94849924.78964129, 96721006.05646762, 95768262.60433622]",9.62,3.28,2.97,3.1
696,696.0,Adventist Medical Center - Hanford and Selma,PROPHET,1.53,2.0,[9.39300853e+07 1.05963791e+08 9.82262977e+07],2.0,"[95371681.36583781, 101814347.66449678, 97694948.37574185]",0.54,3.28,3.92,4.04
697,697.0,Adventist Medical Center - Hanford and Selma,PROPHET,10.67,3.0,[1.05963791e+08 9.82262977e+07 1.02548556e+08],5.89,"[94654185.9711519, 95919895.73773378, 97771870.04010698]",4.66,3.33,2.35,4.65
698,698.0,Adventist Medical Center - Hanford and Selma,PROPHET,0.45,4.0,[9.82262977e+07 1.02548556e+08 9.28548779e+07],5.77,"[98670954.80473782, 96664425.02437046, 103169868.36002193]",11.11,3.33,5.74,6.85
699,699.0,Adventist Medical Center - Hanford and Selma,PROPHET,4.04,5.0,[1.02548556e+08 9.28548779e+07 9.84554947e+07],4.21,"[98404088.26002148, 100148861.15777835, 99173292.75423011]",0.73,3.45,7.86,1.86
700,700.0,Adventist Medical Center - Hanford and Selma,PROPHET,5.56,6.0,[92854877.86999999 98455494.69       95417141.02999999],5.71,"[98021108.206332, 104574283.95263495, 100528411.625213]",5.36,3.49,6.21,5.27
701,701.0,Adventist Medical Center - Hanford and Selma,PROPHET,2.21,7.0,[98455494.69       95417141.02999999 95569234.64999999],3.07,"[100628538.84765932, 99600535.74207349, 98068324.42319807]",2.61,3.6,4.38,5.84
702,702.0,Adventist Medical Center - Hanford and Selma,PROPHET,9.52,8.0,[95417141.02999999 95569234.64999999 98447979.27      ],5.37,"[104496845.51734552, 100632331.79670838, 99719926.18695334]",1.29,3.59,5.3,4.34
703,703.0,Adventist Medical Center - Hanford and Selma,PROPHET,2.99,9.0,[95569234.64999999 98447979.27       90821947.22000003],5.46,"[98427752.59908386, 100064963.4271895, 101482347.78389601]",11.74,3.62,1.64,5.9
704,704.0,Adventist Medical Center - Hanford and Selma,PROPHET,0.68,10.0,[98447979.27       90821947.22000003 92582535.83999999],4.76,"[99115304.54360792, 98732197.4986031, 97099052.43882842]",4.88,3.66,8.71,3.08
705,705.0,Adventist Medical Center - Hanford and Selma,PROPHET,8.75,11.0,[9.08219472e+07 9.25825358e+07 1.10073070e+08],8.91,"[98772551.48032975, 100191471.74877313, 99344208.58890232]",9.75,3.59,8.22,5.12
706,706.0,Adventist Medical Center - Hanford and Selma,PROPHET,5.0,12.0,[9.25825358e+07 1.10073070e+08 1.01409692e+08],7.86,"[97211513.2488101, 95684188.79313506, 95815516.48593585]",5.52,3.6,13.07,5.24
707,707.0,Adventist Medical Center - Portland,SARIMA,4.85,1.0,[79716542.39000003 76295365.44000003 72317753.35999998],3.62,"[75848441.59955303, 77813694.38390133, 75221650.08966358]",4.02,3.59,1.99,5.5
708,708.0,Adventist Medical Center - Portland,SARIMA,4.27,2.0,[76295365.44000003 72317753.35999998 75303044.33000001],3.46,"[79552548.00035058, 76004408.41593646, 76077061.23646984]",1.03,3.67,5.1,5.81
709,709.0,Adventist Medical Center - Portland,SARIMA,1.96,3.0,[72317753.35999998 75303044.33000001 71849263.64      ],3.25,"[73735944.57154645, 72668014.80876806, 74927242.76857321]",4.28,3.62,3.5,2.32
710,710.0,Adventist Medical Center - Portland,SARIMA,3.23,4.0,[75303044.33000001 71849263.64       66587049.32999999],2.56,"[72873484.71392441, 73528493.08708467, 67993428.40421012]",2.11,3.4,2.34,3.4
711,711.0,Adventist Medical Center - Portland,SARIMA,3.87,5.0,[71849263.64       66587049.32999999 80108279.50999941],2.92,"[74632904.23140688, 68489987.49197009, 78485165.89293787]",2.03,3.34,2.86,2.63
712,712.0,Adventist Medical Center - Portland,SARIMA,1.08,6.0,[66587049.32999999 80108279.50999941 72307527.75      ],3.68,"[65865546.02673616, 75399646.80514115, 69351808.02871427]",4.09,3.33,5.88,3.1
713,713.0,Adventist Medical Center - Portland,SARIMA,10.27,7.0,[80108279.50999941 72307527.75       74268560.42999999],7.52,"[71877762.066556, 69136965.17098778, 68399249.81801951]",7.9,3.31,4.38,5.87
714,714.0,Adventist Medical Center - Portland,SARIMA,0.47,8.0,[72307527.75       74268560.42999999 85941910.99999999],3.55,"[71965604.97445504, 71517139.1760706, 80392120.61055192]",6.46,3.12,3.7,3.74
715,715.0,Adventist Medical Center - Portland,SARIMA,4.45,9.0,[74268560.42999999 85941910.99999999 76474665.58000001],5.8,"[70960814.07054216, 78898845.35896197, 72846101.11182933]",4.74,3.25,8.2,3.52
716,716.0,Adventist Medical Center - Portland,SARIMAX,2.7,1.0,[79716542.39000003 76295365.44000003 72317753.35999998],6.2,"[81868396.21152861, 82275715.30035338, 78147070.48942448]",8.06,2.96,7.84,5.44
717,717.0,Adventist Medical Center - Portland,SARIMAX,2.65,2.0,[76295365.44000003 72317753.35999998 75303044.33000001],1.38,"[78317362.68806598, 71839497.76502442, 75928420.2931045]",0.83,3.53,0.66,4.51
718,718.0,Adventist Medical Center - Portland,SARIMAX,2.89,3.0,[72317753.35999998 75303044.33000001 71849263.64      ],4.04,"[74408614.1306093, 78059870.98510823, 75838978.51781495]",5.55,3.6,3.66,3.6
719,719.0,Adventist Medical Center - Portland,SARIMAX,0.9,4.0,[75303044.33000001 71849263.64       66587049.32999999],3.08,"[75978112.99380626, 73466209.5606275, 70643602.63913646]",6.09,3.7,2.25,1.84
720,720.0,Adventist Medical Center - Portland,SARIMAX,1.44,5.0,[71849263.64       66587049.32999999 80108279.50999941],2.05,"[70813773.87327155, 68080495.07656373, 78136292.27542552]",2.46,2.88,2.24,5.27
721,721.0,Adventist Medical Center - Portland,SARIMAX,4.69,6.0,[66587049.32999999 80108279.50999941 72307527.75      ],3.73,"[69710486.63801107, 78260467.88183267, 69274747.87168455]",4.19,3.19,2.31,1.46
722,722.0,Adventist Medical Center - Portland,SARIMAX,6.47,7.0,[80108279.50999941 72307527.75       74268560.42999999],7.27,"[74925466.8267062, 64924637.336767815, 70451492.9411161]",5.14,3.22,10.21,1.18
723,723.0,Adventist Medical Center - Portland,SARIMAX,2.03,8.0,[72307527.75       74268560.42999999 85941910.99999999],2.22,"[70837605.17745726, 74625405.78883137, 82384616.14590457]",4.14,2.83,0.48,2.94
724,724.0,Adventist Medical Center - Portland,SARIMAX,2.96,9.0,[74268560.42999999 85941910.99999999 76474665.58000001],2.38,"[76464802.83352934, 84249756.26905683, 78171131.71640307]",2.22,2.79,1.97,4.96
725,725.0,Adventist Medical Center - Portland,TBATS,7.02,1.0,[79716542.39000003 76295365.44000003 72317753.35999998],4.29,"[74120710.26122756, 74479327.35001597, 74837944.43880494]",3.48,4.69,2.38,6.39
726,726.0,Adventist Medical Center - Portland,TBATS,0.28,2.0,[76295365.44000003 72317753.35999998 75303044.33000001],2.8,"[76079234.6648395, 76544642.52569203, 77010050.3865446]",2.27,4.73,5.84,2.91
727,727.0,Adventist Medical Center - Portland,TBATS,6.51,3.0,[72317753.35999998 75303044.33000001 71849263.64      ],6.27,"[77022724.23619138, 77705596.11178412, 78388467.98737788]",9.1,4.79,3.19,6.1
728,728.0,Adventist Medical Center - Portland,TBATS,0.3,4.0,[75303044.33000001 71849263.64       66587049.32999999],5.97,"[75080387.71956086, 75161374.83030854, 75238863.78369404]",12.99,4.53,4.61,4.24
729,729.0,Adventist Medical Center - Portland,TBATS,5.23,5.0,[71849263.64       66587049.32999999 80108279.50999941],8.14,"[75608090.68302967, 75588532.12619571, 75569825.51783079]",5.67,4.51,13.52,2.18
730,730.0,Adventist Medical Center - Portland,TBATS,14.58,6.0,[66587049.32999999 80108279.50999941 72307527.75      ],8.33,"[76296897.7486781, 76378470.53595577, 76455872.98588833]",5.74,4.4,4.66,5.46
731,731.0,Adventist Medical Center - Portland,TBATS,8.24,7.0,[80108279.50999941 72307527.75       74268560.42999999],3.81,"[73509838.4970557, 73121241.99713182, 72741811.28578971]",2.06,4.24,1.13,6.75
732,732.0,Adventist Medical Center - Portland,TBATS,1.75,8.0,[72307527.75       74268560.42999999 85941910.99999999],5.06,"[73575394.45440243, 73405101.65537581, 75409828.92991407]",12.25,4.16,1.16,8.29
733,733.0,Adventist Medical Center - Portland,TBATS,1.4,9.0,[74268560.42999999 85941910.99999999 76474665.58000001],6.6,"[73228958.129438, 75310466.67223853, 71871030.18903494]",6.02,4.26,12.37,7.86
734,734.0,Adventist Medical Center - Portland,VARMAX,5.15,1.0,[79716542.39000003 76295365.44000003 72317753.35999998],2.47,"[75614723.02443285, 75635728.16241466, 73340344.3089437]",1.41,3.19,0.86,6.18
735,735.0,Adventist Medical Center - Portland,VARMAX,0.25,2.0,[76295365.44000003 72317753.35999998 75303044.33000001],1.73,"[76489458.65695967, 74547931.29745717, 76702373.25651085]",1.86,3.35,3.08,5.41
736,736.0,Adventist Medical Center - Portland,VARMAX,2.1,3.0,[72317753.35999998 75303044.33000001 71849263.64      ],2.97,"[73835583.9459605, 77850320.15590584, 74306410.11870833]",3.42,3.59,3.38,2.74
737,737.0,Adventist Medical Center - Portland,VARMAX,2.99,4.0,[75303044.33000001 71849263.64       66587049.32999999],4.75,"[77556379.7846195, 71376796.65587457, 73653448.6163762]",10.61,3.48,0.66,1.28
738,738.0,Adventist Medical Center - Portland,VARMAX,0.96,5.0,[71849263.64       66587049.32999999 80108279.50999941],4.76,"[72539557.02352281, 71821457.58093123, 75740995.59130849]",5.45,3.3,7.86,1.7
739,739.0,Adventist Medical Center - Portland,VARMAX,9.2,6.0,[66587049.32999999 80108279.50999941 72307527.75      ],7.59,"[72712622.72867215, 74137523.03205858, 67876003.33297884]",6.13,3.11,7.45,3.46
740,740.0,Adventist Medical Center - Portland,VARMAX,9.31,7.0,[80108279.50999941 72307527.75       74268560.42999999],9.14,"[72648651.34235577, 65144667.18320447, 68184927.49944127]",8.19,3.25,9.91,1.97
741,741.0,Adventist Medical Center - Portland,VARMAX,11.01,8.0,[72307527.75       74268560.42999999 85941910.99999999],10.25,"[64346059.179189555, 72482784.58559354, 71046073.94518524]",17.33,3.03,2.4,5.75
742,742.0,Adventist Medical Center - Portland,VARMAX,5.58,9.0,[74268560.42999999 85941910.99999999 76474665.58000001],9.4,"[70126897.63210614, 74472643.29484011, 69372767.82592522]",9.29,2.79,13.35,7.38
743,743.0,Adventist Medical Center - Portland,VARMA,8.12,1.0,[79716542.39000003 76295365.44000003 72317753.35999998],3.2,"[73246524.34817357, 75826852.28655095, 72957364.07916425]",0.88,3.34,0.61,6.19
744,744.0,Adventist Medical Center - Portland,VARMA,1.51,2.0,[76295365.44000003 72317753.35999998 75303044.33000001],2.71,"[77450041.12966788, 75249192.65417568, 77226843.97892772]",2.55,3.52,4.05,4.4
745,745.0,Adventist Medical Center - Portland,VARMA,1.78,3.0,[72317753.35999998 75303044.33000001 71849263.64      ],2.41,"[73602669.56274278, 78875440.88032076, 71338446.65507789]",0.71,3.67,4.74,3.5
746,746.0,Adventist Medical Center - Portland,VARMA,6.6,4.0,[75303044.33000001 71849263.64       66587049.32999999],7.31,"[80269319.9547689, 70571792.1534205, 75607322.22939612]",13.55,3.21,1.78,2.56
747,747.0,Adventist Medical Center - Portland,VARMA,1.05,5.0,[71849263.64       66587049.32999999 80108279.50999941],6.75,"[71095570.22345899, 74123997.73898423, 73799468.9121284]",7.88,3.26,11.32,2.75
748,748.0,Adventist Medical Center - Portland,VARMA,7.85,6.0,[66587049.32999999 80108279.50999941 72307527.75      ],7.17,"[71814205.75899194, 73117875.35054095, 68732321.20251097]",4.94,3.13,8.73,2.94
749,749.0,Adventist Medical Center - Portland,VARMA,9.64,7.0,[80108279.50999941 72307527.75       74268560.42999999],8.52,"[72382634.62322335, 66520621.21773436, 68391822.36157125]",7.91,2.97,8.0,6.11
750,750.0,Adventist Medical Center - Portland,VARMA,7.77,8.0,[72307527.75       74268560.42999999 85941910.99999999],8.45,"[66686763.12255099, 71802928.58243698, 73688462.1015532]",14.26,3.23,3.32,5.28
751,751.0,Adventist Medical Center - Portland,VARMA,3.41,9.0,[74268560.42999999 85941910.99999999 76474665.58000001],8.38,"[71738671.4565972, 76576489.85959202, 68181555.38387968]",10.84,3.14,10.9,6.3
752,752.0,Adventist Medical Center - Portland,Holt Winter's,5.8,1.0,[79716542.39000003 76295365.44000003 72317753.35999998],3.89,"[75094158.56700915, 74873602.36671218, 75222386.2998331]",4.02,3.15,1.86,5.33
753,753.0,Adventist Medical Center - Portland,Holt Winter's,0.75,2.0,[76295365.44000003 72317753.35999998 75303044.33000001],2.67,"[75719342.62935555, 76198111.71604326, 73876488.40027443]",1.89,3.26,5.37,5.27
754,754.0,Adventist Medical Center - Portland,Holt Winter's,5.56,3.0,[72317753.35999998 75303044.33000001 71849263.64      ],4.6,"[76337223.71878496, 73149673.41802856, 75713194.25730847]",5.38,3.31,2.86,3.06
755,755.0,Adventist Medical Center - Portland,Holt Winter's,5.04,4.0,[75303044.33000001 71849263.64       66587049.32999999],4.18,"[71509264.88282809, 74832267.7285265, 68810615.72512183]",3.34,3.05,4.15,3.95
756,756.0,Adventist Medical Center - Portland,Holt Winter's,8.05,5.0,[71849263.64       66587049.32999999 80108279.50999941],5.76,"[77632496.03250322, 71243955.54742411, 81892950.18850686]",2.23,3.14,6.99,3.09
757,757.0,Adventist Medical Center - Portland,Holt Winter's,4.51,6.0,[66587049.32999999 80108279.50999941 72307527.75      ],3.28,"[69589712.72562394, 78834377.38950925, 75017483.39872971]",3.75,2.89,1.59,5.3
758,758.0,Adventist Medical Center - Portland,Holt Winter's,3.21,7.0,[80108279.50999941 72307527.75       74268560.42999999],2.0,"[77537847.76589203, 73860979.6807143, 73791576.81235468]",0.64,3.02,2.15,3.72
759,759.0,Adventist Medical Center - Portland,Holt Winter's,3.71,8.0,[72307527.75       74268560.42999999 85941910.99999999],3.14,"[74987997.76557502, 74384896.37518716, 81165187.24133134]",5.56,3.01,0.16,4.43
760,760.0,Adventist Medical Center - Portland,Holt Winter's,0.84,9.0,[74268560.42999999 85941910.99999999 76474665.58000001],3.39,"[73647061.20405033, 80605741.95699015, 74075192.51351385]",3.14,2.94,6.21,3.39
761,761.0,Adventist Medical Center - Portland,PROPHET,3.14,1.0,[79716542.39000003 76295365.44000003 72317753.35999998],2.1,"[77214565.54093681, 76096630.41184941, 74412048.18267223]",2.9,3.47,0.26,6.66
762,762.0,Adventist Medical Center - Portland,PROPHET,1.71,2.0,[76295365.44000003 72317753.35999998 75303044.33000001],5.03,"[74993580.29736097, 79681292.92505817, 77714416.9202607]",3.2,3.61,10.18,5.46
763,763.0,Adventist Medical Center - Portland,PROPHET,7.97,3.0,[72317753.35999998 75303044.33000001 71849263.64      ],4.65,"[78081477.19000903, 76091913.64221543, 75401730.3842923]",4.94,3.56,1.05,4.88
764,764.0,Adventist Medical Center - Portland,PROPHET,5.59,4.0,[75303044.33000001 71849263.64       66587049.32999999],7.54,"[79510553.05054793, 77691716.84181471, 72520270.81989084]",8.91,3.67,8.13,2.11
765,765.0,Adventist Medical Center - Portland,PROPHET,5.69,5.0,[71849263.64       66587049.32999999 80108279.50999941],8.51,"[75936502.79241286, 75590500.9256198, 75049666.3475251]",6.31,3.66,13.52,5.17
766,766.0,Adventist Medical Center - Portland,PROPHET,7.14,6.0,[66587049.32999999 80108279.50999941 72307527.75      ],6.49,"[71338685.39207724, 73585926.60099094, 75347150.16012858]",4.2,3.38,8.14,5.83
767,767.0,Adventist Medical Center - Portland,PROPHET,9.59,7.0,[80108279.50999941 72307527.75       74268560.42999999],3.39,"[72425413.32946429, 72326339.36624154, 74681307.31569295]",0.56,3.47,0.03,7.56
768,768.0,Adventist Medical Center - Portland,PROPHET,1.63,8.0,[72307527.75       74268560.42999999 85941910.99999999],4.89,"[73487882.0510962, 76537974.75733152, 77366892.53247789]",9.98,3.58,3.06,7.65
769,769.0,Adventist Medical Center - Portland,PROPHET,0.26,9.0,[74268560.42999999 85941910.99999999 76474665.58000001],4.79,"[74078462.55683179, 76295650.35345054, 74260211.78529373]",2.9,3.63,11.22,6.47
770,770.0,Adventist Medical Center - Reedley,SARIMA,7.56,1.0,[18564864.39 18024048.58 20823378.03],5.73,"[19968703.811142456, 17824250.55557522, 19050471.76377701]",8.51,3.06,1.11,1.73
771,771.0,Adventist Medical Center - Reedley,SARIMA,2.34,2.0,[18024048.58 20823378.03 18831540.8 ],5.0,"[17601937.04407323, 19047990.490378693, 18052281.068318564]",4.14,2.79,8.53,4.24
772,772.0,Adventist Medical Center - Reedley,SARIMA,8.19,3.0,[20823378.03 18831540.8  19188189.03],4.29,"[19118684.640352488, 18096162.723686703, 19336545.744719874]",0.77,2.54,3.91,3.69
773,773.0,Adventist Medical Center - Reedley,SARIMA,3.31,4.0,[18831540.8        19188189.03       18378440.05999999],1.26,"[18208113.091980346, 19190608.28370666, 18461462.860720817]",0.45,2.69,0.01,6.11
774,774.0,Adventist Medical Center - Reedley,SARIMA,1.49,5.0,[19188189.03       18378440.05999999 20317208.57      ],2.71,"[19473698.24051822, 18800507.173684042, 19436201.192179494]",4.34,2.83,2.3,2.68
775,775.0,Adventist Medical Center - Reedley,SARIMA,1.33,6.0,[18378440.05999999 20317208.57       20010882.56      ],3.11,"[18622976.062128387, 19488624.308307104, 19224484.7158847]",3.93,2.85,4.08,3.82
776,776.0,Adventist Medical Center - Reedley,SARIMA,7.22,7.0,[20317208.57 20010882.56 20382294.38],8.84,"[18849876.202624727, 19090144.918519504, 17388094.60784169]",14.69,3.01,4.6,1.23
777,777.0,Adventist Medical Center - Reedley,SARIMA,3.34,8.0,[20010882.56       20382294.38       20418632.88999999],8.65,"[19342211.84809936, 18061157.956266504, 18129727.932687998]",11.21,3.0,11.39,2.42
778,778.0,Adventist Medical Center - Reedley,SARIMA,9.84,9.0,[20382294.38       20418632.88999999 18585473.85      ],8.14,"[18377508.01041138, 18280482.79945323, 17822786.288018607]",4.1,2.66,10.47,1.74
779,779.0,Adventist Medical Center - Reedley,SARIMA,7.99,10.0,[20418632.88999999 18585473.85       18522766.02      ],4.36,"[18786786.970415168, 17916288.97633945, 18249109.853655543]",1.48,2.72,3.6,6.28
780,780.0,Adventist Medical Center - Reedley,SARIMA,0.73,11.0,[18585473.85 18522766.02 22104674.77],3.48,"[18720382.18249082, 18770980.030077767, 20250874.191970445]",8.39,2.98,1.34,8.57
781,781.0,Adventist Medical Center - Reedley,SARIMA,1.05,12.0,[18522766.02       22104674.77       20626337.13999996],4.57,"[18716421.473806124, 20218898.332863122, 19774763.254531723]",4.13,2.8,8.53,7.61
782,782.0,Adventist Medical Center - Reedley,SARIMAX,6.36,1.0,[18564864.39 18024048.58 20823378.03],4.95,"[19744852.74454478, 18447104.803767186, 19543355.97570155]",6.15,3.1,2.35,5.21
783,783.0,Adventist Medical Center - Reedley,SARIMAX,2.85,2.0,[18024048.58 20823378.03 18831540.8 ],6.08,"[17509928.953448493, 18585029.441920932, 17955371.95939339]",4.65,3.55,10.75,3.97
784,784.0,Adventist Medical Center - Reedley,SARIMAX,6.43,3.0,[20823378.03 18831540.8  19188189.03],3.85,"[19484549.829323553, 19165348.07263288, 19832492.796475925]",3.36,2.98,1.77,5.17
785,785.0,Adventist Medical Center - Reedley,SARIMAX,1.8,4.0,[18831540.8        19188189.03       18378440.05999999],1.22,"[18491656.251504958, 19334768.859214574, 18578777.14359888]",1.09,2.85,0.76,6.2
786,786.0,Adventist Medical Center - Reedley,SARIMAX,0.89,5.0,[19188189.03       18378440.05999999 20317208.57      ],1.4,"[19358150.37539842, 18542019.885451984, 19824121.297324196]",2.43,3.15,0.89,2.33
